Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Franco Manca,['Restaurant'],2.7,2023-05-19,Sandra Thompson-Drew,Lovely meal,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,We came as a small group over lunch and had limited time available. I explained this to the server and we were served very quickly.The food was also really tasty.
5,Franco Manca,['Restaurant'],2.7,2023-06-20,Ask Zander,Franco manca Bournemouth,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Franco manca BournemouthMax is the best waiter in the world I wish I had him in my country in Sweden. Thank you so much to him for understanding me!!
5,Franco Manca,['Restaurant'],2.7,2021-11-14,Dana Elman,Great pizza and venue for a kids party,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"We hosted a party for our child at Franco Manca and everything was perfect, the food, the service and the team."
1,Franco Manca,['Restaurant'],2.7,2022-08-20,Jo Louis,It is the worst pizza i v ever had…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,It is the worst pizza i dont know how pepoles could eat that i was not satisfy about the quality ..the pizza was birned doughy no taste but burning .. it is the worst
5,Franco Manca,['Restaurant'],2.7,2023-06-14,jeremy HUDON,Franco Manca,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,the pizza was amazing as always and the staff were very polite and helpful.
5,Franco Manca,['Restaurant'],2.7,2023-03-01,JUDITH CROOK,Great food and great service in…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Great food and great service in Chichester.  I’m a regular because I love the sourdough and also it’s great value for money.  The staff are lovely even when it’s very busy.  Love it.
1,Franco Manca,['Restaurant'],2.7,2022-10-20,Gary Wicks,Don't get take away,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Second consecutive time the pizza was delivered cold, not luke warm but cold,Also ordered and paid for 3 dips and only received 2,I paid £33 for 2 cold pizza and 2 dips."
1,Franco Manca,['Restaurant'],2.7,2022-09-21,darek dryka,Bad experience from Franco Manca,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"To all who apply at Franco manca pizzeria, had this pleasure to work at Franco manca one day as senior Chef, Italians /British and me polish, after one day I beem robbed,telephone tabaco and lights from my bike was stolen as well the manager only move his arms and that's it, they speak about you in Italian so u can't understand, literally taking laugh of my 17 yrs of experiences as Chef you will be disrespect alienated victimised, lack of equality and diversity that for sure, I had no choice and I quit, if anyone apply for job in there be aware...been working in numerous places but this one is the worst!!"
5,Franco Manca,['Restaurant'],2.7,2022-10-10,Anne-Christine,Nice spot close to Russels Square,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Nice little place with very nice dishes. The burrata on grilled sourdough pizza bread was excellent and so fresh. Simple but lovely place.
5,Franco Manca,['Restaurant'],2.7,2021-07-06,Siy R,Had a lovely pizza,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Had a lovely pizza, was quite surprised how cheap the food was. especially as the taste and quality was so high. Staff were lovely. A really great visit."
1,Franco Manca,['Restaurant'],2.7,2022-10-26,Asher,Terrible service from their Kentish…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Terrible service from their Kentish Town brand. Wouldn’t recommend.
3,Franco Manca,['Restaurant'],2.7,2022-07-29,Patrica Oldga,the wait to get a table and our food…,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,the wait to get a table and our food took so long that my family and I could go home and come back in the duration of the wait. The food is nice though
5,Franco Manca,['Restaurant'],2.7,2023-06-13,Marie Cunniffe,Great place to eat,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Really lovely experience.. food was excellent and our Server Shaq was superb… he was informative and very attentive.. highly recommended the restaurant
4,Franco Manca,['Restaurant'],2.7,2021-03-30,Hamburg,Good restaurant,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,Good restaurant. Nice staff. Decent enough app. Small portions of take away desert.
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,Franco Manca,['Restaurant'],2.7,2021-08-28,rv,Slow service,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Slow service, overpriced food, unfriendly manager at the Bournemouth branch"
1,Franco Manca,['Restaurant'],2.7,2021-11-28,K Rose,Our pizza was both uncooked,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"Our pizza was both uncooked, and burnt. Really quite something. Will not be going back there again. Just horrible!"
1,Franco Manca,['Restaurant'],2.7,2021-10-02,Claire Lewis,Not recommend for families with young children.,Franco Manca - Sourdough Pizza. The pizza is made from slow-rising sourdough (minimum 20 hours) and is baked in a wood burning oven.,"I popped into the Richmond branch at around 5pm on Thursday 30th September to discuss holding my 3-year old's birthday party in the basement. I took a table until a member of staff was available to show me the event hire area. I went to fetch a high chair for my 11-month-old who was in her pushchair. As I crossed the room my baby started crying. A woman customer sitting with a man at a table nearby asked to be moved and gave me a dirty look which made me feel embarrassed and uncomfortable. Seeing the staff were busy and now feeling unable to relax, I decided to leave and return another time. The waitress helped me to the door and then as I was leaving the woman customer with absolutely no provocation whatsoever stuck her middle finger up at me. The waitress also witnessed this vile and rude gesture. I was extremely upset, flabbergasted and at a complete loss to understand what had just happened. I responded to the woman that she had no right to treat me like that especially as I was leaving the premises because she had made me so uncomfortable. At this point, the woman customer leapt from her seat and began to scream at me in an aggressive and frightening manner. At this point I was completely overwhelmed and felt faint. The young waitress helped me to the ground and I was shaking. The woman continued to scream at me. It was clear she had completely lost all self-control. The woman’s behaviour was totally disproportionate to the small amount of noise my children had made. I felt frightened and intimidated at this outburst. To make matters worse my three-year-old started crying because she too was frightened and upset I had collapsed. She couldn’t understand why this woman was screaming at us. This was a very upsetting incident for my children to witness. The female staff member (who I think was called Danielle) was incredibly kind and was obviously shocked herself. She soothed the children and gave us apple juice. She offered for us to stay and was very clear we had every right to be there, which of course we did. However, I did not feel safe with this woman in the same restaurant and didn’t want my children around someone who had such a short temper and whose behaviour was clearly unpredictable.My complaint is that whilst the young staff member was extremely kind and caring, a senior member of staff should have stepped in to deal with this. To allow a customer to use what is probably the most aggressive and offensive gesture towards me -  completely unprovoked - in what I thought was a family-friendly restaurant with no repercussions or consequences is totally unacceptable and outrageous. I no longer feel that Franco Manca is a safe environment for women, girls or young children.I emailed a complaint to the management of Franco Manca and received a woefully inadequate response which did not deal with the intimidation or the offensive gesture used. It was purely perfunctory. So be clear, Franco Manca allows its customers to be verbally abused, bullied and intimidated and the perpetrator is welcome to stay at the restaurant and the victim needs to leave to feel safe. Management conceded in their email that they had no official policy to deal with such incidents which I found staggering.  Of course the venue now will not be used for my daughter's birthday party, nor we will ever visit any branch of Franco Manca again. It's clearly not a safe family environment. Shame on you, Franco Manca."
